VILLAGE_ID,縣市,鄉鎮,村里,當選,姓名,票數,政黨,得票數,COUNTY_ID,Villige_NAME
6300200-002,臺北市,信義區,正和里,0,林芷芬,3,台灣獨立黨,10,63,信義區正和里
6300200-002,臺北市,信義區,正和里,1,費鴻泰,448,中國國民黨,1414,63,信義區正和里
6300200-002,臺北市,信義區,正和里,0,楊實秋,324,無,948,63,信義區正和里
6300200-003,臺北市,信義區,興隆里,0,林文傑,7,無,9,63,信義區興隆里
6300200-003,臺北市,信義區,興隆里,0,呂欣潔,68,綠黨社會民主黨聯盟,158,63,信義區興隆里
6300200-003,臺北市,信義區,興隆里,0,詹益正,1,無,1,63,信義區興隆里
6300200-003,臺北市,信義區,興隆里,0,蘇承英,6,和平鴿聯盟黨,8,63,信義區興隆里
6300200-003,臺北市,信義區,興隆里,0,范揚律,0,大愛憲改聯盟,0,63,信義區興隆里
6300200-003,臺北市,信義區,興隆里,0,林芷芬,2,台灣獨立黨,9,63,信義區興隆里
6300200-003,臺北市,信義區,興隆里,1,費鴻泰,327,中國國民黨,715,63,信義區興隆里
6300200-003,臺北市,信義區,興隆里,0,楊實秋,227,無,597,63,信義區興隆里
6300200-004,臺北市,信義區,中興里,0,林文傑,5,無,12,63,信義區中興里
6300200-004,臺北市,信義區,中興里,0,呂欣潔,91,綠黨社會民主黨聯盟,195,63,信義區中興里
6300200-004,臺北市,信義區,中興里,0,詹益正,12,無,16,63,信義區中興里
6300200-004,臺北市,信義區,中興里,0,蘇承英,6,和平鴿聯盟黨,6,63,信義區中興里
6300200-004,臺北市,信義區,中興里,0,范揚律,2,大愛憲改聯盟,3,63,信義區中興里
6300200-004,臺北市,信義區,中興里,0,林芷芬,4,台灣獨立黨,6,63,信義區中興里
6300200-004,臺北市,信義區,中興里,1,費鴻泰,419,中國國民黨,846,63,信義區中興里
6300200-004,臺北市,信義區,中興里,0,楊實秋,385,無,762,63,信義區中興里
6300200-005,臺北市,信義區,新仁里,0,林文傑,3,無,8,63,信義區新仁里
6300200-005,臺北市,信義區,新仁里,0,呂欣潔,76,綠黨社會民主黨聯盟,162,63,信義區新仁里
6300200-005,臺北市,信義區,新仁里,0,詹益正,5,無,6,63,信義區新仁里
6300200-005,臺北市,信義區,新仁里,0,蘇承英,7,和平鴿聯盟黨,11,63,信義區新仁里
6300200-005,臺北市,信義區,新仁里,0,范揚律,2,大愛憲改聯盟,3,63,信義區新仁里
6300200-005,臺北市,信義區,新仁里,0,林芷芬,3,台灣獨立黨,6,63,信義區新仁里
6300200-005,臺北市,信義區,新仁里,1,費鴻泰,538,中國國民黨,969,63,信義區新仁里
6300200-005,臺北市,信義區,新仁里,0,楊實秋,360,無,771,63,信義區新仁里
6300200-006,臺北市,信義區,興雅里,0,林文傑,1,無,18,63,信義區興雅里
6300200-006,臺北市,信義區,興雅里,0,呂欣潔,66,綠黨社會民主黨聯盟,347,63,信義區興雅里
6300200-006,臺北市,信義區,興雅里,0,詹益正,3,無,14,63,信義區興雅里
6300200-006,臺北市,信義區,興雅里,0,蘇承英,4,和平鴿聯盟黨,14,63,信義區興雅里
6300200-006,臺北市,信義區,興雅里,0,范揚律,2,大愛憲改聯盟,7,63,信義區興雅里
6300200-006,臺北市,信義區,興雅里,0,林芷芬,1,台灣獨立黨,13,63,信義區興雅里
6300200-006,臺北市,信義區,興雅里,1,費鴻泰,358,中國國民黨,1467,63,信義區興雅里
6300200-006,臺北市,信義區,興雅里,0,楊實秋,279,無,1436,63,信義區興雅里
6300200-007,臺北市,信義區,敦厚里,0,林文傑,6,無,17,63,信義區敦厚里
6300200-007,臺北市,信義區,敦厚里,0,呂欣潔,136,綠黨社會民主黨聯盟,344,63,信義區敦厚里
6300200-007,臺北市,信義區,敦厚里,0,詹益正,7,無,17,63,信義區敦厚里
6300200-007,臺北市,信義區,敦厚里,0,蘇承英,3,和平鴿聯盟黨,12,63,信義區敦厚里
6300200-007,臺北市,信義區,敦厚里,0,范揚律,5,大愛憲改聯盟,10,63,信義區敦厚里
6300200-007,臺北市,信義區,敦厚里,0,林芷芬,2,台灣獨立黨,7,63,信義區敦厚里
6300200-007,臺北市,信義區,敦厚里,1,費鴻泰,474,中國國民黨,1335,63,信義區敦厚里
6300200-007,臺北市,信義區,敦厚里,0,楊實秋,437,無,1182,63,信義區敦厚里
6300200-008,臺北市,信義區,廣居里,0,林文傑,3,無,14,63,信義區廣居里
6300200-008,臺北市,信義區,廣居里,0,呂欣潔,100,綠黨社會民主黨聯盟,531,63,信義區廣居里
6300200-008,臺北市,信義區,廣居里,0,詹益正,0,無,5,63,信義區廣居里
6300200-008,臺北市,信義區,廣居里,0,蘇承英,5,和平鴿聯盟黨,14,63,信義區廣居里
6300200-008,臺北市,信義區,廣居里,0,范揚律,0,大愛憲改聯盟,3,63,信義區廣居里
6300200-008,臺北市,信義區,廣居里,0,林芷芬,3,台灣獨立黨,11,63,信義區廣居里
6300200-008,臺北市,信義區,廣居里,1,費鴻泰,357,中國國民黨,2055,63,信義區廣居里
6300200-008,臺北市,信義區,廣居里,0,楊實秋,366,無,1833,63,信義區廣居里
6300200-009,臺北市,信義區,安康里,0,林文傑,5,無,16,63,信義區安康里
6300200-009,臺北市,信義區,安康里,0,呂欣潔,89,綠黨社會民主黨聯盟,550,63,信義區安康里
6300200-009,臺北市,信義區,安康里,0,詹益正,4,無,20,63,信義區安康里
6300200-009,臺北市,信義區,安康里,0,蘇承英,1,和平鴿聯盟黨,17,63,信義區安康里
6300200-009,臺北市,信義區,安康里,0,范揚律,0,大愛憲改聯盟,7,63,信義區安康里
6300200-009,臺北市,信義區,安康里,0,林芷芬,1,台灣獨立黨,12,63,信義區安康里
6300200-009,臺北市,信義區,安康里,1,費鴻泰,320,中國國民黨,2438,63,信義區安康里
6300200-009,臺北市,信義區,安康里,0,楊實秋,328,無,2348,63,信義區安康里
6300200-010,臺北市,信義區,六藝里,0,林文傑,5,無,9,63,信義區六藝里
6300200-010,臺北市,信義區,六藝里,0,呂欣潔,152,綠黨社會民主黨聯盟,298,63,信義區六藝里
6300200-010,臺北市,信義區,六藝里,0,詹益正,2,無,13,63,信義區六藝里
6300200-010,臺北市,信義區,六藝里,0,蘇承英,4,和平鴿聯盟黨,10,63,信義區六藝里
6300200-010,臺北市,信義區,六藝里,0,范揚律,2,大愛憲改聯盟,3,63,信義區六藝里
6300200-010,臺北市,信義區,六藝里,0,林芷芬,8,台灣獨立黨,11,63,信義區六藝里
6300200-010,臺北市,信義區,六藝里,1,費鴻泰,458,中國國民黨,888,63,信義區六藝里
6300200-010,臺北市,信義區,六藝里,0,楊實秋,540,無,930,63,信義區六藝里
6300200-011,臺北市,信義區,雅祥里,0,林文傑,7,無,20,63,信義區雅祥里
6300200-011,臺北市,信義區,雅祥里,0,呂欣潔,104,綠黨社會民主黨聯盟,355,63,信義區雅祥里
6300200-011,臺北市,信義區,雅祥里,0,詹益正,3,無,14,63,信義區雅祥里
6300200-011,臺北市,信義區,雅祥里,0,蘇承英,9,和平鴿聯盟黨,33,63,信義區雅祥里
6300200-011,臺北市,信義區,雅祥里,0,范揚律,0,大愛憲改聯盟,1,63,信義區雅祥里
6300200-011,臺北市,信義區,雅祥里,0,林芷芬,1,台灣獨立黨,9,63,信義區雅祥里
6300200-011,臺北市,信義區,雅祥里,1,費鴻泰,299,中國國民黨,1097,63,信義區雅祥里
6300200-011,臺北市,信義區,雅祥里,0,楊實秋,369,無,1295,63,信義區雅祥里
6300200-012,臺北市,信義區,五常里,0,林文傑,12,無,16,63,信義區五常里
6300200-012,臺北市,信義區,五常里,0,呂欣潔,118,綠黨社會民主黨聯盟,250,63,信義區五常里
6300200-012,臺北市,信義區,五常里,0,詹益正,4,無,11,63,信義區五常里
6300200-012,臺北市,信義區,五常里,0,蘇承英,2,和平鴿聯盟黨,7,63,信義區五常里
6300200-012,臺北市,信義區,五常里,0,范揚律,1,大愛憲改聯盟,5,63,信義區五常里
6300200-012,臺北市,信義區,五常里,0,林芷芬,3,台灣獨立黨,7,63,信義區五常里
6300200-012,臺北市,信義區,五常里,1,費鴻泰,441,中國國民黨,933,63,信義區五常里
6300200-012,臺北市,信義區,五常里,0,楊實秋,466,無,931,63,信義區五常里
6300200-013,臺北市,信義區,五全里,0,林文傑,6,無,24,63,信義區五全里
6300200-013,臺北市,信義區,五全里,0,呂欣潔,109,綠黨社會民主黨聯盟,354,63,信義區五全里
6300200-013,臺北市,信義區,五全里,0,詹益正,3,無,12,63,信義區五全里
6300200-013,臺北市,信義區,五全里,0,蘇承英,7,和平鴿聯盟黨,14,63,信義區五全里
6300200-013,臺北市,信義區,五全里,0,范揚律,1,大愛憲改聯盟,3,63,信義區五全里
6300200-013,臺北市,信義區,五全里,0,林芷芬,1,台灣獨立黨,6,63,信義區五全里
6300200-013,臺北市,信義區,五全里,1,費鴻泰,425,中國國民黨,1197,63,信義區五全里
6300200-013,臺北市,信義區,五全里,0,楊實秋,562,無,1504,63,信義區五全里
6300200-014,臺北市,信義區,永吉里,0,林文傑,4,無,21,63,信義區永吉里
6300200-014,臺北市,信義區,永吉里,0,呂欣潔,99,綠黨社會民主黨聯盟,302,63,信義區永吉里
6300200-014,臺北市,信義區,永吉里,0,詹益正,2,無,13,63,信義區永吉里
6300200-014,臺北市,信義區,永吉里,0,蘇承英,5,和平鴿聯盟黨,14,63,信義區永吉里
6300200-014,臺北市,信義區,永吉里,0,范揚律,0,大愛憲改聯盟,3,63,信義區永吉里
6300200-014,臺北市,信義區,永吉里,0,林芷芬,3,台灣獨立黨,8,63,信義區永吉里
6300200-014,臺北市,信義區,永吉里,1,費鴻泰,221,中國國民黨,751,63,信義區永吉里
6300200-014,臺北市,信義區,永吉里,0,楊實秋,351,無,1196,63,信義區永吉里
6300200-015,臺北市,信義區,長春里,0,林文傑,5,無,16,63,信義區長春里
6300200-015,臺北市,信義區,長春里,0,呂欣潔,142,綠黨社會民主黨聯盟,329,63,信義區長春里
6300200-015,臺北市,信義區,長春里,0,詹益正,1,無,6,63,信義區長春里
6300200-015,臺北市,信義區,長春里,0,蘇承英,5,和平鴿聯盟黨,18,63,信義區長春里
6300200-015,臺北市,信義區,長春里,0,范揚律,2,大愛憲改聯盟,2,63,信義區長春里
6300200-015,臺北市,信義區,長春里,0,林芷芬,0,台灣獨立黨,5,63,信義區長春里
6300200-015,臺北市,信義區,長春里,1,費鴻泰,289,中國國民黨,984,63,信義區長春里
6300200-015,臺北市,信義區,長春里,0,楊實秋,407,無,1067,63,信義區長春里
6300200-016,臺北市,信義區,四育里,0,林文傑,10,無,26,63,信義區四育里
6300200-016,臺北市,信義區,四育里,0,呂欣潔,103,綠黨社會民主黨聯盟,382,63,信義區四育里
6300200-016,臺北市,信義區,四育里,0,詹益正,4,無,8,63,信義區四育里
6300200-016,臺北市,信義區,四育里,0,蘇承英,6,和平鴿聯盟黨,19,63,信義區四育里
6300200-016,臺北市,信義區,四育里,0,范揚律,1,大愛憲改聯盟,8,63,信義區四育里
6300200-016,臺北市,信義區,四育里,0,林芷芬,7,台灣獨立黨,11,63,信義區四育里
6300200-016,臺北市,信義區,四育里,1,費鴻泰,281,中國國民黨,1311,63,信義區四育里
6300200-016,臺北市,信義區,四育里,0,楊實秋,427,無,1626,63,信義區四育里
6300200-017,臺北市,信義區,四維里,0,林文傑,6,無,15,63,信義區四維里
6300200-017,臺北市,信義區,四維里,0,呂欣潔,87,綠黨社會民主黨聯盟,309,63,信義區四維里
6300200-017,臺北市,信義區,四維里,0,詹益正,4,無,5,63,信義區四維里
6300200-017,臺北市,信義區,四維里,0,蘇承英,2,和平鴿聯盟黨,12,63,信義區四維里
6300200-017,臺北市,信義區,四維里,0,范揚律,1,大愛憲改聯盟,3,63,信義區四維里
6300200-017,臺北市,信義區,四維里,0,林芷芬,2,台灣獨立黨,7,63,信義區四維里
6300200-017,臺北市,信義區,四維里,1,費鴻泰,334,中國國民黨,1402,63,信義區四維里
6300200-017,臺北市,信義區,四維里,0,楊實秋,303,無,1383,63,信義區四維里
6300200-018,臺北市,信義區,永春里,0,林文傑,8,無,26,63,信義區永春里
6300200-018,臺北市,信義區,永春里,0,呂欣潔,86,綠黨社會民主黨聯盟,298,63,信義區永春里
6300200-018,臺北市,信義區,永春里,0,詹益正,4,無,12,63,信義區永春里
6300200-018,臺北市,信義區,永春里,0,蘇承英,4,和平鴿聯盟黨,17,63,信義區永春里
6300200-018,臺北市,信義區,永春里,0,范揚律,2,大愛憲改聯盟,7,63,信義區永春里
6300200-018,臺北市,信義區,永春里,0,林芷芬,4,台灣獨立黨,16,63,信義區永春里
6300200-018,臺北市,信義區,永春里,1,費鴻泰,296,中國國民黨,1121,63,信義區永春里
6300200-018,臺北市,信義區,永春里,0,楊實秋,279,無,1348,63,信義區永春里
6300200-019,臺北市,信義區,富臺里,0,林文傑,10,無,21,63,信義區富臺里
6300200-019,臺北市,信義區,富臺里,0,呂欣潔,88,綠黨社會民主黨聯盟,269,63,信義區富臺里
6300200-019,臺北市,信義區,富臺里,0,詹益正,7,無,17,63,信義區富臺里
6300200-019,臺北市,信義區,富臺里,0,蘇承英,4,和平鴿聯盟黨,7,63,信義區富臺里
6300200-019,臺北市,信義區,富臺里,0,范揚律,0,大愛憲改聯盟,3,63,信義區富臺里
6300200-019,臺北市,信義區,富臺里,0,林芷芬,2,台灣獨立黨,9,63,信義區富臺里
6300200-019,臺北市,信義區,富臺里,1,費鴻泰,508,中國國民黨,1336,63,信義區富臺里
6300200-019,臺北市,信義區,富臺里,0,楊實秋,267,無,736,63,信義區富臺里
6300200-020,臺北市,信義區,國業里,0,林文傑,3,無,14,63,信義區國業里
6300200-020,臺北市,信義區,國業里,0,呂欣潔,94,綠黨社會民主黨聯盟,469,63,信義區國業里
6300200-020,臺北市,信義區,國業里,0,詹益正,4,無,16,63,信義區國業里
6300200-020,臺北市,信義區,國業里,0,蘇承英,2,和平鴿聯盟黨,20,63,信義區國業里
6300200-020,臺北市,信義區,國業里,0,范揚律,2,大愛憲改聯盟,6,63,信義區國業里
6300200-020,臺北市,信義區,國業里,0,林芷芬,2,台灣獨立黨,11,63,信義區國業里
6300200-020,臺北市,信義區,國業里,1,費鴻泰,353,中國國民黨,1838,63,信義區國業里
6300200-020,臺北市,信義區,國業里,0,楊實秋,330,無,1727,63,信義區國業里
6300200-021,臺北市,信義區,松隆里,0,林文傑,9,無,11,63,信義區松隆里
6300200-021,臺北市,信義區,松隆里,0,呂欣潔,64,綠黨社會民主黨聯盟,141,63,信義區松隆里
6300200-021,臺北市,信義區,松隆里,0,詹益正,2,無,7,63,信義區松隆里
6300200-021,臺北市,信義區,松隆里,0,蘇承英,2,和平鴿聯盟黨,4,63,信義區松隆里
6300200-021,臺北市,信義區,松隆里,0,范揚律,1,大愛憲改聯盟,2,63,信義區松隆里
6300200-021,臺北市,信義區,松隆里,0,林芷芬,4,台灣獨立黨,8,63,信義區松隆里
6300200-021,臺北市,信義區,松隆里,1,費鴻泰,281,中國國民黨,558,63,信義區松隆里
